FoodCode	Main.food.description	X2017_2018.FNDDS.At.A.Glance_Foods.and.Beverages	Vidarium.Foodcode.ModCode	ModCode	Old.Main.food.description	FoodID
27212200	Beef_and_noodles_with_gravy	Yes	No	0	Beef and noodles with gravy	27212200.0
27212300	Beef_and_noodles_with_cream_or_white_sauce	Yes	No	0	Beef and noodles with cream or white sauce	27212300.0
27212350	Beef_stroganoff_with_noodles	Yes	No	0	Beef stroganoff with noodles	27212350.0
27212400	Beef_and_noodles_with_mushroom_sauce	Yes	No	0	Beef and noodles with mushroom sauce	27212400.0
27212500	Beef_and_noodles_with_soy_based_sauce	Yes	No	0	Beef and noodles with soy-based sauce	27212500.0
27213000	Beef_and_rice_no_sauce	Yes	No	0	Beef and rice, no sauce	27213000.0
27213010	Biryani_with_meat	Yes	No	0	Biryani with meat	27213010.0
27213100	Beef_and_rice_with_tomato_based_sauce	Yes	No	0	Beef and rice with tomato-based sauce	27213100.0
27213120	Porcupine_balls_with_tomato_based_sauce	Yes	No	0	Porcupine balls with tomato-based sauce	27213120.0
27213150	Chili_con_carne_with_beans_and_rice	Yes	No	0	Chili con carne with beans and rice	27213150.0
27213200	Beef_and_rice_with_gravy	Yes	No	0	Beef and rice with gravy	27213200.0
27213300	Beef_and_rice_with_cream_sauce	Yes	No	0	Beef and rice with cream sauce	27213300.0
27213400	Beef_and_rice_with_mushroom_sauce	Yes	No	0	Beef and rice with mushroom sauce	27213400.0
27213420	Porcupine_balls_with_mushroom_sauce	Yes	No	0	Porcupine balls with mushroom sauce	27213420.0
27213500	Beef_and_rice_with_soy_based_sauce	Yes	No	0	Beef and rice with soy-based sauce	27213500.0
27213600	Beef_and_rice_with_cheese_sauce	Yes	No	0	Beef and rice with cheese sauce	27213600.0
27214100	Meat_loaf_made_with_beef	Yes	No	0	Meat loaf made with beef	27214100.0
27214110	Meat_loaf_made_with_beef_with_tomato_based_sauce	Yes	No	0	Meat loaf made with beef, with tomato-based sauce	27214110.0
27214300	Beef_wellington	Yes	No	0	Beef wellington	27214300.0
27214500	Corned_beef_patty	Yes	No	0	Corned beef patty	27214500.0
27218110	Stuffed_pot_roast_with_potatoes_Puerto_Rican_style	Yes	No	0	Stuffed pot roast, with potatoes, Puerto Rican style	27218110.0
27218210	Beef_stew_with_potatoes_Puerto_Rican_style	Yes	No	0	Beef stew with potatoes, Puerto Rican style	27218210.0
27218310	Stewed_corned_beef_Puerto_Rican_style	Yes	No	0	Stewed corned beef, Puerto Rican style	27218310.0
27220010	Meat_loaf_made_with_ham	Yes	No	0	Meat loaf made with ham	27220010.0
27220020	Ham_and_noodles_with_cream_or_white_sauce	Yes	No	0	Ham and noodles with cream or white sauce	27220020.0
27220030	Ham_and_rice_with_mushroom_sauce	Yes	No	0	Ham and rice with mushroom sauce	27220030.0
27220050	Ham_or_pork_with_stuffing	Yes	No	0	Ham or pork with stuffing	27220050.0
27220080	Ham_croquette	Yes	No	0	Ham croquette	27220080.0
27220110	Pork_and_rice_with_tomato_based_sauce	Yes	No	0	Pork and rice with tomato-based sauce	27220110.0
27220120	Sausage_and_rice_with_tomato_based_sauce	Yes	No	0	Sausage and rice with tomato-based sauce	27220120.0
27220150	Sausage_and_rice_with_mushroom_sauce	Yes	No	0	Sausage and rice with mushroom sauce	27220150.0
27220170	Sausage_and_rice_with_cheese_sauce	Yes	No	0	Sausage and rice with cheese sauce	27220170.0
27220190	Sausage_and_noodles_with_cream_or_white_sauce	Yes	No	0	Sausage and noodles with cream or white sauce	27220190.0
27220210	Ham_and_noodles_no_sauce	Yes	No	0	Ham and noodles, no sauce	27220210.0
27220310	Ham_or_pork_and_rice_no_sauce	Yes	No	0	Ham or pork and rice, no sauce	27220310.0
27220510	Ham_or_pork_and_potatoes_with_gravy	Yes	No	0	Ham or pork and potatoes with gravy	27220510.0
27220520	Ham_or_pork_and_potatoes_with_cheese_sauce	Yes	No	0	Ham or pork and potatoes with cheese sauce	27220520.0
27221100	Stewed_pig_s_feet_Puerto_Rican_style	Yes	No	0	Stewed pig's feet, Puerto Rican style	27221100.0
27221110	Stuffed_pork_roast_Puerto_Rican_style	Yes	No	0	Stuffed pork roast, Puerto Rican style	27221110.0
27221150	Pork_stew_with_potatoes_tomato_based_sauce_Mexican_style	Yes	No	0	Pork stew, with potatoes, tomato-based sauce, Mexican style	27221150.0
27230010	Lamb_or_mutton_loaf	Yes	No	0	Lamb or mutton loaf	27230010.0
27231000	Lamb_or_mutton_and_potatoes_with_gravy	Yes	No	0	Lamb or mutton and potatoes with gravy	27231000.0
27232000	Lamb_or_mutton_and_potatoes_with_tomato_based_sauce	Yes	No	0	Lamb or mutton and potatoes with tomato-based sauce	27232000.0
27233000	Lamb_or_mutton_and_noodles_with_gravy	Yes	No	0	Lamb or mutton and noodles with gravy	27233000.0
27235000	Meat_loaf_made_with_venison_deer	Yes	No	0	Meat loaf made with venison/deer	27235000.0
27235750	Veal_and_noodles_with_cream_or_white_sauce	Yes	No	0	Veal and noodles with cream or white sauce	27235750.0
27236000	Venison_or_deer_and_noodles_with_cream_or_white_sauce	Yes	No	0	Venison or deer and noodles with cream or white sauce	27236000.0
27241000	Chicken_or_turkey_hash	Yes	No	0	Chicken or turkey hash	27241000.0
27241010	Chicken_or_turkey_and_potatoes_with_gravy	Yes	No	0	Chicken or turkey and potatoes with gravy	27241010.0
27242000	Chicken_or_turkey_and_noodles_no_sauce	Yes	No	0	Chicken or turkey and noodles, no sauce	27242000.0
27242200	Chicken_or_turkey_and_noodles_with_gravy	Yes	No	0	Chicken or turkey and noodles with gravy	27242200.0
27242250	Chicken_or_turkey_and_noodles_with_mushroom_sauce	Yes	No	0	Chicken or turkey and noodles with mushroom sauce	27242250.0
27242300	Chicken_or_turkey_and_noodles_with_cream_or_white_sauce	Yes	No	0	Chicken or turkey and noodles with cream or white sauce	27242300.0
27242310	Chicken_or_turkey_and_noodles_with_cheese_sauce	Yes	No	0	Chicken or turkey and noodles with cheese sauce	27242310.0
27242350	Chicken_or_turkey_tetrazzini	Yes	No	0	Chicken or turkey tetrazzini	27242350.0
27242400	Chicken_or_turkey_and_noodles_with_tomato_based_sauce	Yes	No	0	Chicken or turkey and noodles with tomato-based sauce	27242400.0
27242500	Chicken_or_turkey_and_noodles_with_soy_based_sauce	Yes	No	0	Chicken or turkey and noodles with soy-based sauce	27242500.0
27243000	Chicken_or_turkey_and_rice_no_sauce	Yes	No	0	Chicken or turkey and rice, no sauce	27243000.0
27243100	Biryani_with_chicken	Yes	No	0	Biryani with chicken	27243100.0
27243300	Chicken_or_turkey_and_rice_with_cream_sauce	Yes	No	0	Chicken or turkey and rice with cream sauce	27243300.0
27243400	Chicken_or_turkey_and_rice_with_mushroom_sauce	Yes	No	0	Chicken or turkey and rice with mushroom sauce	27243400.0
27243500	Chicken_or_turkey_and_rice_with_tomato_based_sauce	Yes	No	0	Chicken or turkey and rice with tomato-based sauce	27243500.0
27243600	Chicken_or_turkey_and_rice_with_soy_based_sauce	Yes	No	0	Chicken or turkey and rice with soy-based sauce	27243600.0
27246100	Chicken_or_turkey_with_dumplings	Yes	No	0	Chicken or turkey with dumplings	27246100.0
27246200	Chicken_or_turkey_with_stuffing	Yes	No	0	Chicken or turkey with stuffing	27246200.0
27246300	Chicken_or_turkey_cake_patty_or_croquette	Yes	No	0	Chicken or turkey cake, patty, or croquette	27246300.0
27246400	Chicken_or_turkey_souffle	Yes	No	0	Chicken or turkey souffle	27246400.0
27246500	Meat_loaf_made_with_chicken_or_turkey	Yes	No	0	Meat loaf made with chicken or turkey	27246500.0
27246505	Meat_loaf_made_with_chicken_or_turkey_with_tomato_based_sauce	Yes	No	0	Meat loaf made with chicken or turkey, with tomato-based sauce	27246505.0
27250020	Clams_stuffed	Yes	No	0	Clams, stuffed	27250020.0
27250030	Codfish_ball_or_cake	Yes	No	0	Codfish ball or cake	27250030.0
27250040	Crab_cake	Yes	No	0	Crab cake	27250040.0
27250050	Fish_cake_or_patty_NS_as_to_fish	Yes	No	0	Fish cake or patty, NS as to fish	27250050.0
27250060	Gefilte_fish	Yes	No	0	Gefilte fish	27250060.0
27250070	Salmon_cake_or_patty	Yes	No	0	Salmon cake or patty	27250070.0
27250080	Salmon_loaf	Yes	No	0	Salmon loaf	27250080.0
27250110	Scallops_and_noodles_with_cheese_sauce	Yes	No	0	Scallops and noodles with cheese sauce	27250110.0
27250120	Shrimp_and_noodles_no_sauce	Yes	No	0	Shrimp and noodles, no sauce	27250120.0
27250122	Shrimp_and_noodles_with_gravy	Yes	No	0	Shrimp and noodles with gravy	27250122.0
27250124	Shrimp_and_noodles_with_mushroom_sauce	Yes	No	0	Shrimp and noodles with mushroom sauce	27250124.0
27250126	Shrimp_and_noodles_with_cream_or_white_sauce	Yes	No	0	Shrimp and noodles with cream or white sauce	27250126.0
27250128	Shrimp_and_noodles_with_soy_based_sauce	Yes	No	0	Shrimp and noodles with soy-based sauce	27250128.0
27250130	Shrimp_and_noodles_with_cheese_sauce	Yes	No	0	Shrimp and noodles with cheese sauce	27250130.0
27250132	Shrimp_and_noodles_with_tomato_sauce	Yes	No	0	Shrimp and noodles with tomato sauce	27250132.0
27250150	Tuna_loaf	Yes	No	0	Tuna loaf	27250150.0
27250160	Tuna_cake_or_patty	Yes	No	0	Tuna cake or patty	27250160.0
27250210	Clam_cake_or_patty	Yes	No	0	Clam cake or patty	27250210.0
27250220	Oyster_fritter	Yes	No	0	Oyster fritter	27250220.0
27250250	Flounder_with_crab_stuffing	Yes	No	0	Flounder with crab stuffing	27250250.0
27250260	Lobster_with_bread_stuffing_baked	Yes	No	0	Lobster with bread stuffing, baked	27250260.0
27250270	Clams_Casino	Yes	No	0	Clams Casino	27250270.0
27250300	Mackerel_cake_or_patty	Yes	No	0	Mackerel cake or patty	27250300.0
27250310	Haddock_cake_or_patty	Yes	No	0	Haddock cake or patty	27250310.0
27250400	Shrimp_cake_or_patty	Yes	No	0	Shrimp cake or patty	27250400.0
27250410	Shrimp_with_crab_stuffing	Yes	No	0	Shrimp with crab stuffing	27250410.0
27250450	Shrimp_toast_fried	Yes	No	0	Shrimp toast, fried	27250450.0
27250520	Seafood_restructured	Yes	No	0	Seafood restructured	27250520.0
27250550	Seafood_souffle	Yes	No	0	Seafood souffle	27250550.0
27250610	Tuna_noodle_casserole_with_cream_or_white_sauce	Yes	No	0	Tuna noodle casserole with cream or white sauce	27250610.0
27250630	Tuna_noodle_casserole_with_mushroom_sauce	Yes	No	0	Tuna noodle casserole with mushroom sauce	27250630.0
27250710	Tuna_and_rice_with_mushroom_sauce	Yes	No	0	Tuna and rice with mushroom sauce	27250710.0
27250810	Fish_and_rice_with_tomato_based_sauce	Yes	No	0	Fish and rice with tomato-based sauce	27250810.0
27250820	Fish_and_rice_with_cream_sauce	Yes	No	0	Fish and rice with cream sauce	27250820.0
27250830	Fish_and_rice_with_mushroom_sauce	Yes	No	0	Fish and rice with mushroom sauce	27250830.0
27250900	Fish_and_noodles_with_mushroom_sauce	Yes	No	0	Fish and noodles with mushroom sauce	27250900.0
27250950	Shellfish_and_noodles_with_tomato_based_sauce	Yes	No	0	Shellfish and noodles with tomato-based sauce	27250950.0
27251010	Stewed_salmon_Puerto_Rican_style	Yes	No	0	Stewed salmon, Puerto Rican style	27251010.0
27260010	Meat_loaf_NS_as_to_type_of_meat	Yes	No	0	Meat loaf, NS as to type of meat	27260010.0
27260050	Meatballs_with_breading_NS_as_to_type_of_meat_with_gravy	Yes	No	0	Meatballs, with breading, NS as to type of meat, with gravy	27260050.0
27260080	Meat_loaf_made_with_beef_and_pork	Yes	No	0	Meat loaf made with beef and pork	27260080.0
27260090	Meat_loaf_made_with_beef_veal_and_pork	Yes	No	0	Meat loaf made with beef, veal and pork	27260090.0
27260100	Meat_loaf_made_with_beef_and_pork_with_tomato_based_sauce	Yes	No	0	Meat loaf made with beef and pork, with tomato-based sauce	27260100.0
27260110	Hash_NS_as_to_type_of_meat	Yes	No	0	Hash, NS as to type of meat	27260110.0
27260500	Vienna_sausages_stewed_with_potatoes_Puerto_Rican_style	Yes	No	0	Vienna sausages stewed with potatoes, Puerto Rican style	27260500.0
27260510	Liver_dumpling	Yes	No	0	Liver dumpling	27260510.0
27261000	Breaded_brains_Puerto_Rican_style	Yes	No	0	Breaded brains, Puerto Rican style	27261000.0
27261500	Stewed_seasoned_ground_beef_and_pork_with_potatoes_Mexican_style	Yes	No	0	Stewed, seasoned, ground beef and pork with potatoes, Mexican style	27261500.0
27311110	_Beef_potatoes_and_vegetables_including_carrots_broccoli_and_or_dark_green_leafy_no_sauce_	Yes	No	0	"Beef, potatoes, and vegetables including carrots, broccoli, and/or dark-green leafy; no sauce"	27311110.0
27311120	_Beef_potatoes_and_vegetables_excluding_carrots_broccoli_and_dark_green_leafy_no_sauce_	Yes	No	0	"Beef, potatoes, and vegetables, excluding carrots, broccoli, and dark-green leafy; no sauce"	27311120.0
